custom_site_id,lon,lat,vs30,vs30measured,z1pt0,z2pt5
t_1561,-97.82754,18.44247,274.0,False,476.98318,1.94952
t_1562,-97.87492,18.44378,370.0,False,391.34189,1.38258
t_1563,-97.92231,18.44507,544.0,False,178.68565,0.88959
t_1564,-97.9697,18.44635,343.0,False,420.33031,1.50778
t_1565,-98.01709,18.44762,468.0,False,268.83376,1.0567
t_1566,-98.06448,18.44886,343.0,False,420.33031,1.50778
t_1567,-97.68396,18.48368,473.0,False,262.46513,1.04393
t_1568,-97.73136,18.48503,602.0,False,124.195,0.79224
t_1569,-97.77876,18.48637,577.0,False,145.92172,0.83163
t_1570,-97.82616,18.4877,477.0,False,257.39744,1.03392
t_1571,-97.87356,18.48901,274.0,False,476.98318,1.94952
t_1572,-97.92096,18.4903,366.0,False,395.84267,1.39988
t_1573,-97.96837,18.49158,315.0,False,446.52689,1.66206
t_1574,-98.01577,18.49284,490.0,False,241.13383,1.0026
t_1575,-98.06318,18.49409,532.0,False,191.69647,0.91258
t_1576,-97.68253,18.52891,489.0,False,242.37218,1.00495
t_1577,-97.72995,18.53026,475.0,False,259.92803,1.03891
t_1578,-97.77736,18.5316,498.0,False,231.31424,0.9842
t_1579,-97.82478,18.53293,413.0,False,339.47667,1.21918
t_1580,-97.8722,18.53424,227.0,False,500.56196,2.4178
t_1581,-97.91961,18.53553,262.0,False,484.10601,2.052
t_1582,-97.36292,18.1573,900.0,False,15.45801,0.5001
t_1583,-97.41021,18.15876,586.0,False,137.78935,0.81703
t_1584,-97.45749,18.1602,900.0,False,15.45801,0.5001
t_1585,-97.50478,18.16162,570.0,False,152.48803,0.84332
t_1586,-97.55206,18.16303,452.0,False,289.39481,1.0996
t_1587,-97.59935,18.16443,576.0,False,146.84688,0.83328
t_1588,-97.64664,18.16581,525.0,False,199.53631,0.92651
t_1589,-97.2668,18.19955,273.0,False,477.60712,1.95769
t_1590,-97.3141,18.20103,900.0,False,15.45801,0.5001
t_1591,-97.36139,18.2025,618.0,False,111.69543,0.76882
t_1592,-97.40869,18.20396,503.0,False,225.26198,0.97302
t_1593,-97.45599,18.2054,802.0,False,30.63242,0.57061
t_1594,-97.50329,18.20683,480.0,False,253.61462,1.02653
t_1595,-97.55059,18.20824,379.0,False,380.98135,1.34509
t_1596,-97.5979,18.20963,445.0,False,298.43653,1.11941
t_1597,-97.6452,18.21101,441.0,False,303.60477,1.13103
t_1598,-97.26524,18.24475,378.0,False,382.14779,1.34916
t_1599,-97.31255,18.24624,598.0,False,127.49024,0.7983
t_1600,-97.35986,18.24771,615.0,False,113.95677,0.77311
t_1601,-97.40718,18.24917,900.0,False,15.45801,0.5001
t_1602,-97.45449,18.25061,716.0,False,56.52604,0.64967
t_1603,-97.50181,18.25203,463.0,False,275.23425,1.06977
t_1604,-97.54913,18.25344,528.0,False,196.15454,0.92049
t_1605,-97.59644,18.25484,550.0,False,172.39258,0.87849
t_1606,-97.64376,18.25622,447.0,False,295.85226,1.11368
t_1607,-97.26368,18.28996,291.0,False,465.5151,1.81978
t_1608,-97.311,18.29145,334.0,False,429.20744,1.55435
t_1609,-97.35833,18.29292,526.0,False,198.40546,0.9245
t_1610,-97.40566,18.29438,793.0,False,32.65361,0.57802
t_1611,-97.45299,18.29582,900.0,False,15.45801,0.5001
t_1612,-97.50032,18.29724,451.0,False,290.6857,1.10239
t_1613,-97.54766,18.29865,432.0,False,315.215,1.15803
t_1614,-97.59499,18.30005,771.0,False,38.18985,0.59693
t_1615,-97.64232,18.30143,307.0,False,453.21994,1.7117
t_1616,-97.26211,18.33517,374.0,False,386.77598,1.36568
t_1617,-97.30945,18.33666,474.0,False,261.19579,1.04141
t_1618,-97.3568,18.33813,480.0,False,253.61462,1.02653
t_1619,-97.40414,18.33959,732.0,False,50.43964,0.63345
t_1620,-97.45149,18.34103,454.0,False,286.81431,1.09406
t_1621,-97.49884,18.34246,768.0,False,39.01553,0.5996
t_1622,-97.54619,18.34387,445.0,False,298.43653,1.11941
t_1623,-97.59353,18.34527,577.0,False,145.92172,0.83163
t_1624,-97.64088,18.34665,900.0,False,15.45801,0.5001
t_1625,-97.26055,18.38039,386.0,False,372.71651,1.31722
t_1626,-97.30791,18.38187,388.0,False,370.32452,1.30945
t_1627,-97.35527,18.38335,430.0,False,317.7884,1.16419
t_1628,-97.40263,18.3848,510.0,False,216.90945,0.95775
t_1629,-97.44999,18.38625,743.0,False,46.63384,0.62273
t_1630,-97.49735,18.38767,774.0,False,37.38187,0.59428
t_1631,-97.54471,18.38909,607.0,False,120.17227,0.78478
t_1632,-97.59208,18.39048,900.0,False,15.45801,0.5001
t_1633,-97.63944,18.39187,478.0,False,256.13471,1.03145
t_1634,-97.25898,18.4256,900.0,False,15.45801,0.5001
t_1635,-97.30635,18.42709,405.0,False,349.51564,1.24677
t_1636,-97.35373,18.42856,402.0,False,353.24383,1.25742
t_1637,-97.40111,18.43002,416.0,False,335.68,1.20912
t_1638,-97.44848,18.43146,495.0,False,234.97778,0.99103
t_1639,-97.49586,18.43289,469.0,False,267.55728,1.05412
t_1640,-97.54324,18.43431,881.0,False,17.61268,0.51246
t_1641,-97.59062,18.4357,791.0,False,33.1211,0.5797
t_1642,-97.638,18.43709,407.0,False,347.01858,1.23976
t_1643,-97.25741,18.47082,766.0,False,39.57599,0.60139
t_1644,-97.3048,18.47231,627.0,False,105.13573,0.7562
t_1645,-97.35219,18.47378,782.0,False,35.31118,0.58733
t_1646,-97.39959,18.47524,311.0,False,449.91856,1.68654
t_1647,-97.44698,18.47669,432.0,False,315.215,1.15803
t_1648,-97.49437,18.47811,406.0,False,348.26823,1.24325
t_1649,-97.54177,18.47953,462.0,False,276.51759,1.07242
t_1650,-97.58916,18.48093,601.0,False,125.01238,0.79375
t_1651,-97.63656,18.48231,486.0,False,246.10074,1.01205
t_1652,-96.79561,18.13869,567.0,False,155.36635,0.84843
t_1653,-96.36838,18.16851,518.0,False,207.55018,0.94085
t_1654,-96.41565,18.17027,600.0,False,125.83404,0.79526
t_1655,-96.46293,18.17203,600.0,False,125.83404,0.79526
t_1656,-96.51021,18.17376,600.0,False,125.83404,0.79526
t_1657,-96.55748,18.17549,600.0,False,125.83404,0.79526
t_1658,-96.60476,18.1772,900.0,False,15.45801,0.5001
t_1659,-96.65204,18.17889,885.0,False,17.13375,0.50981
t_1660,-96.69933,18.18057,747.0,False,45.3217,0.61892
t_1661,-96.74661,18.18223,900.0,False,15.45801,0.5001
t_1662,-96.79389,18.18388,842.0,False,23.10153,0.53971
t_1663,-96.36652,18.2137,800.0,False,31.07015,0.57224
t_1664,-96.41381,18.21547,578.0,False,145.00087,0.82998
t_1665,-96.4611,18.21722,600.0,False,125.83404,0.79526
t_1666,-96.50839,18.21896,600.0,False,125.83404,0.79526
t_1667,-96.55569,18.22068,600.0,False,125.83404,0.79526
t_1668,-96.60298,18.22239,600.0,False,125.83404,0.79526
t_1669,-96.65028,18.22409,867.0,False,19.40437,0.52194
t_1670,-96.69758,18.22577,675.0,False,75.51819,0.69501
t_1671,-96.74488,18.22743,615.0,False,113.95677,0.77311
t_1672,-96.79218,18.22908,765.0,False,39.85927,0.60229
t_1673,-96.36466,18.25889,256.0,False,487.37379,2.10711
t_1674,-96.41197,18.26066,600.0,False,125.83404,0.79526
t_1675,-96.45927,18.26242,600.0,False,125.83404,0.79526
t_1676,-96.50658,18.26416,600.0,False,125.83404,0.79526
t_1677,-96.55389,18.26588,600.0,False,125.83404,0.79526
t_1678,-96.6012,18.26759,600.0,False,125.83404,0.79526
t_1679,-96.64851,18.26929,254.0,False,488.42045,2.1261
t_1680,-96.69583,18.27097,541.0,False,181.88601,0.89523
t_1681,-96.74314,18.27263,900.0,False,15.45801,0.5001
t_1682,-96.79046,18.27428,708.0,False,59.83138,0.65808
t_1683,-96.3628,18.30409,257.0,False,486.84252,2.09773
t_1684,-96.41012,18.30586,385.0,False,373.90755,1.32113
t_1685,-96.45744,18.30762,600.0,False,125.83404,0.79526
t_1686,-96.50477,18.30936,600.0,False,125.83404,0.79526
t_1687,-96.55209,18.31108,600.0,False,125.83404,0.79526
t_1688,-96.59942,18.31279,600.0,False,125.83404,0.79526
t_1689,-96.64675,18.31449,292.0,False,464.78944,1.81266
t_1690,-96.69408,18.31617,362.0,False,400.27562,1.41759
t_1691,-96.74141,18.31783,754.0,False,43.11346,0.61235
t_1692,-96.78874,18.31949,900.0,False,15.45801,0.5001
t_1693,-96.36094,18.34929,251.0,False,489.95103,2.1552
t_1694,-96.40828,18.35106,502.0,False,226.46689,0.97523
t_1695,-96.45561,18.35282,407.0,False,347.01858,1.23976
t_1696,-96.50295,18.35456,315.0,False,446.52689,1.66206
t_1697,-96.55029,18.35629,287.0,False,468.36076,1.84883
t_1698,-96.59764,18.358,600.0,False,125.83404,0.79526
t_1699,-96.64498,18.35969,238.0,False,496.05022,2.29039
t_1700,-96.69232,18.36137,263.0,False,483.54255,2.04307
t_1701,-96.73967,18.36304,511.0,False,215.72835,0.95561
t_1702,-96.78702,18.36469,900.0,False,15.45801,0.5001
t_1703,-96.40643,18.39627,337.0,False,426.29504,1.53853
t_1704,-96.45378,18.39802,517.0,False,208.70867,0.94293
t_1705,-96.50114,18.39977,280.0,False,473.12203,1.9018
t_1706,-96.54849,18.40149,694.0,False,66.06724,0.67328
t_1707,-96.59585,18.40321,600.0,False,125.83404,0.79526
t_1708,-96.64321,18.4049,653.0,False,88.01385,0.72186
t_1709,-96.69057,18.40658,279.0,False,473.77959,1.9096
t_1710,-96.73793,18.40825,243.0,False,493.80531,2.23656
t_1711,-96.78529,18.4099,900.0,False,15.45801,0.5001
t_1712,-96.40458,18.44148,233.0,False,498.17254,2.3467
t_1713,-96.45195,18.44323,383.0,False,376.27948,1.32903
t_1714,-96.49932,18.44498,361.0,False,401.37296,1.42208
t_1715,-96.54669,18.4467,742.0,False,46.96773,0.62369
t_1716,-96.59407,18.44842,752.0,False,43.73317,0.61421
t_1717,-96.64144,18.45011,457.0,False,282.94761,1.08585
t_1718,-96.68882,18.4518,457.0,False,282.94761,1.08585
t_1719,-96.73619,18.45346,232.0,False,498.58257,2.35828
t_1720,-96.78357,18.45512,267.0,False,481.23432,2.0081
t_1721,-96.40273,18.48669,244.0,False,493.34135,2.22607
t_1722,-96.93743,18.14354,644.0,False,93.64115,0.73341
t_1723,-96.9847,18.14513,838.0,False,23.75887,0.54265
t_1724,-97.03197,18.1467,684.0,False,70.89383,0.68456
t_1725,-97.07925,18.14826,522.0,False,202.95005,0.93261
t_1726,-97.12653,18.14981,416.0,False,335.68,1.20912
t_1727,-97.1738,18.15133,331.0,False,432.07232,1.57047
t_1728,-97.22108,18.15285,597.0,False,128.32479,0.79983
t_1729,-96.84118,18.18551,900.0,False,15.45801,0.5001
t_1730,-96.88847,18.18713,601.0,False,125.01238,0.79375
t_1731,-96.93576,18.18874,513.0,False,213.37558,0.95135
t_1732,-96.98304,18.19033,708.0,False,59.83138,0.65808
t_1733,-97.03033,18.1919,900.0,False,15.45801,0.5001
t_1734,-97.07763,18.19346,704.0,False,61.55313,0.66235
t_1735,-97.12492,18.19501,584.0,False,139.56632,0.82023
t_1736,-97.17221,18.19654,420.0,False,330.59462,1.19596
t_1737,-97.21951,18.19805,643.0,False,94.28564,0.73472
t_1738,-96.83948,18.23071,900.0,False,15.45801,0.5001
t_1739,-96.88678,18.23233,900.0,False,15.45801,0.5001
t_1740,-96.93408,18.23394,900.0,False,15.45801,0.5001
t_1741,-96.98139,18.23553,523.0,False,201.80863,0.93057
t_1742,-97.02869,18.2371,578.0,False,145.00087,0.82998
t_1743,-97.076,18.23866,900.0,False,15.45801,0.5001
t_1744,-97.12331,18.24021,900.0,False,15.45801,0.5001
t_1745,-97.17062,18.24174,496.0,False,233.75401,0.98874
t_1746,-97.21793,18.24325,474.0,False,261.19579,1.04141
t_1747,-96.83778,18.27592,900.0,False,15.45801,0.5001
t_1748,-96.88509,18.27754,900.0,False,15.45801,0.5001
t_1749,-96.93241,18.27914,841.0,False,23.26405,0.54044
t_1750,-96.97973,18.28073,820.0,False,26.96866,0.5563
t_1751,-97.02705,18.28231,832.0,False,24.78191,0.54713
t_1752,-97.07438,18.28387,792.0,False,32.8865,0.57886
t_1753,-97.1217,18.28541,878.0,False,17.98123,0.51447
t_1754,-97.16902,18.28695,477.0,False,257.39744,1.03392
t_1755,-97.21635,18.28846,329.0,False,433.95555,1.5814
t_1756,-96.83607,18.32112,900.0,False,15.45801,0.5001
t_1757,-96.8834,18.32274,900.0,False,15.45801,0.5001
t_1758,-96.93074,18.32435,900.0,False,15.45801,0.5001
t_1759,-96.97807,18.32594,675.0,False,75.51819,0.69501
t_1760,-97.02541,18.32752,522.0,False,202.95005,0.93261
t_1761,-97.07275,18.32908,897.0,False,15.77857,0.50202
t_1762,-97.12009,18.33062,900.0,False,15.45801,0.5001
t_1763,-97.16743,18.33215,602.0,False,124.195,0.79224
t_1764,-97.21477,18.33367,406.0,False,348.26823,1.24325
t_1765,-96.83437,18.36633,780.0,False,35.81764,0.58906
t_1766,-96.88171,18.36795,900.0,False,15.45801,0.5001
t_1767,-96.92906,18.36956,900.0,False,15.45801,0.5001
t_1768,-96.97642,18.37115,900.0,False,15.45801,0.5001
t_1769,-97.02377,18.37273,611.0,False,117.0307,0.7789
t_1770,-97.07112,18.37429,764.0,False,40.1446,0.60319
t_1771,-97.11848,18.37583,870.0,False,19.00475,0.51988
t_1772,-97.16583,18.37737,900.0,False,15.45801,0.5001
t_1773,-97.21319,18.37888,551.0,False,171.35789,0.87667
t_1774,-96.83266,18.41154,900.0,False,15.45801,0.5001
t_1775,-96.88002,18.41316,900.0,False,15.45801,0.5001
t_1776,-96.92739,18.41477,900.0,False,15.45801,0.5001
t_1777,-96.97476,18.41636,900.0,False,15.45801,0.5001
t_1778,-97.02212,18.41794,877.0,False,18.1059,0.51514
t_1779,-97.06949,18.4195,775.0,False,37.11642,0.59341
t_1780,-97.11686,18.42105,900.0,False,15.45801,0.5001
t_1781,-97.16423,18.42258,507.0,False,220.47121,0.96424
t_1782,-97.21161,18.4241,807.0,False,29.56573,0.56657
t_1783,-96.83095,18.45675,767.0,False,39.29475,0.60049
t_1784,-96.87833,18.45838,776.0,False,36.85289,0.59253
t_1785,-96.92571,18.45998,590.0,False,134.28726,0.8107
t_1786,-96.9731,18.46158,789.0,False,33.59546,0.58138
t_1787,-97.02048,18.46316,509.0,False,218.09365,0.95991
t_1788,-97.06786,18.46472,800.0,False,31.07015,0.57224
t_1789,-97.11525,18.46627,596.0,False,129.16364,0.80137
t_1790,-97.16264,18.4678,605.0,False,121.76856,0.78774
t_1791,-97.21002,18.46932,797.0,False,31.73887,0.57471
t_1792,-95.10381,17.88933,452.0,False,289.39481,1.0996
t_1793,-95.19814,17.89365,315.0,False,446.52689,1.66206
t_1794,-95.29246,17.89791,208.0,False,507.06078,2.67208
t_1795,-95.3868,17.9021,323.0,False,439.47535,1.61505
t_1796,-95.48114,17.90624,304.0,False,455.63642,1.73104
t_1797,-95.57549,17.91032,397.0,False,359.40737,1.27555
t_1798,-94.53309,17.95248,218.0,False,503.8363,2.53232
t_1799,-94.62743,17.95716,280.0,False,473.12203,1.9018
t_1800,-94.72179,17.96178,342.0,False,421.33721,1.51282
t_1801,-94.81615,17.96633,237.0,False,496.48439,2.30145
t_1802,-94.91052,17.97083,297.0,False,461.07554,1.77779
t_1803,-95.00489,17.97527,359.0,False,403.55426,1.43115
t_1804,-95.09927,17.97965,340.0,False,423.33576,1.52301
t_1805,-95.19366,17.98397,272.0,False,478.2255,1.96592
t_1806,-95.28805,17.98823,428.0,False,320.35838,1.17042
t_1807,-95.38244,17.99243,292.0,False,464.78944,1.81266
t_1808,-95.47685,17.99657,301.0,False,458.00169,1.75079
t_1809,-95.57125,18.00065,271.0,False,478.83832,1.97423
t_1810,-94.52817,18.04279,213.0,False,505.50128,2.60044
t_1811,-94.62258,18.04747,289.0,False,466.94932,1.8342
t_1812,-94.71699,18.05209,284.0,False,470.4353,1.87119
t_1813,-94.81142,18.05665,280.0,False,473.12203,1.9018
t_1814,-94.90585,18.06115,398.0,False,358.17993,1.27188
t_1815,-95.00028,18.06559,299.0,False,459.55003,1.76419
t_1816,-95.09472,18.06998,356.0,False,406.79224,1.44496
t_1817,-95.18917,18.0743,262.0,False,484.10601,2.052
t_1818,-95.28362,18.07856,334.0,False,429.20744,1.55435
t_1819,-95.37808,18.08277,274.0,False,476.98318,1.94952
t_1820,-95.47255,18.08691,292.0,False,464.78944,1.81266
t_1821,-95.56702,18.091,237.0,False,496.48439,2.30145
t_1822,-94.52324,18.13311,228.0,False,500.17543,2.40567
t_1823,-94.61771,18.13779,196.0,False,510.39566,2.86004
t_1824,-94.71219,18.14241,267.0,False,481.23432,2.0081
t_1825,-94.80668,18.14698,382.0,False,377.46027,1.33301
t_1826,-94.90117,18.15148,357.0,False,405.71749,1.44033
t_1827,-94.99567,18.15593,495.0,False,234.97778,0.99103
t_1828,-95.09017,18.16032,302.0,False,457.21896,1.74416
t_1829,-95.18468,18.16464,276.0,False,475.71855,1.93336
t_1830,-95.27919,18.16891,229.0,False,499.78425,2.39366
t_1831,-95.37371,18.17312,213.0,False,505.50128,2.60044
t_1832,-95.46824,18.17726,227.0,False,500.56196,2.4178
t_1833,-95.56277,18.18135,261.0,False,484.66406,2.06099
t_1834,-94.51831,18.22344,600.0,False,125.83404,0.79526
t_1835,-94.61284,18.22812,259.0,False,485.764,2.07921
t_1836,-94.70738,18.23275,465.0,False,272.67065,1.0645
t_1837,-94.80193,18.23732,623.0,False,108.00986,0.76176
t_1838,-94.89648,18.24183,592.0,False,132.56213,0.80757
t_1839,-94.99104,18.24628,637.0,False,98.23483,0.74264
t_1840,-95.08561,18.25067,514.0,False,212.20397,0.94923
t_1841,-95.18018,18.255,518.0,False,207.55018,0.94085
t_1842,-95.27476,18.25927,234.0,False,497.75773,2.33524
t_1843,-95.36934,18.26348,333.0,False,430.16771,1.55969
t_1844,-95.46393,18.26763,214.0,False,505.17684,2.58655
t_1845,-95.55853,18.27172,226.0,False,500.94388,2.43004
t_1846,-94.60797,18.31847,600.0,False,125.83404,0.79526
t_1847,-94.70257,18.3231,756.0,False,42.50254,0.6105
t_1848,-94.79718,18.32767,853.0,False,21.39063,0.53175
t_1849,-94.89179,18.33218,720.0,False,54.94042,0.64554
t_1850,-94.98642,18.33664,499.0,False,230.09832,0.98194
t_1851,-95.08104,18.34103,530.0,False,193.91815,0.91652
t_1852,-95.17568,18.34536,684.0,False,70.89383,0.68456
t_1853,-95.27032,18.34964,482.0,False,251.10202,1.02166
t_1854,-95.36496,18.35385,245.0,False,492.87234,2.21568
t_1855,-95.45961,18.358,266.0,False,481.81957,2.01674
t_1856,-95.55427,18.3621,218.0,False,503.8363,2.53232
t_1857,-94.69775,18.41346,600.0,False,125.83404,0.79526
t_1858,-94.79242,18.41804,642.0,False,94.93402,0.73603
t_1859,-96.28702,17.84868,706.0,False,60.68639,0.66021
t_1860,-96.33418,17.85047,900.0,False,15.45801,0.5001
t_1861,-96.14361,17.88837,773.0,False,37.64925,0.59516
t_1862,-96.19078,17.89021,341.0,False,422.33904,1.5179
t_1863,-96.23796,17.89204,851.0,False,21.69147,0.53318
t_1864,-96.28514,17.89384,602.0,False,124.195,0.79224
t_1865,-96.33232,17.89564,666.0,False,80.42021,0.70576
t_1866,-95.66984,17.91434,267.0,False,481.23432,2.0081
t_1867,-95.7642,17.9183,391.0,False,366.71255,1.29797
t_1868,-95.85856,17.9222,363.0,False,399.17389,1.41312
t_1869,-95.95293,17.92604,370.0,False,391.34189,1.38258
t_1870,-96.0473,17.92982,389.0,False,369.12368,1.3056
t_1871,-96.14168,17.93354,403.0,False,352.00349,1.25385
t_1872,-96.18887,17.93538,312.0,False,449.07909,1.68035
t_1873,-96.23606,17.93721,803.0,False,30.41594,0.5698
t_1874,-96.28326,17.93902,405.0,False,349.51564,1.24677
t_1875,-96.33045,17.94081,510.0,False,216.90945,0.95775
t_1876,-96.13975,17.97872,239.0,False,495.61114,2.27943
t_1877,-96.18696,17.98056,339.0,False,424.32735,1.52815
t_1878,-96.23416,17.98238,900.0,False,15.45801,0.5001
t_1879,-96.28137,17.98419,236.0,False,496.91369,2.31261
t_1880,-96.32858,17.98599,576.0,False,146.84688,0.83328
t_1881,-95.66567,18.00467,216.0,False,504.51519,2.55917
t_1882,-95.76009,18.00864,252.0,False,489.44607,2.14542
t_1883,-95.85451,18.01254,305.0,False,454.83661,1.72455
t_1884,-95.94894,18.01638,332.0,False,431.12268,1.56506
t_1885,-96.04338,18.02017,265.0,False,482.39935,2.02544
t_1886,-96.13782,18.02389,220.0,False,503.13996,2.50601
t_1887,-96.18504,18.02573,379.0,False,380.98135,1.34509
t_1888,-96.23226,18.02756,403.0,False,352.00349,1.25385
t_1889,-96.27949,18.02937,900.0,False,15.45801,0.5001
t_1890,-96.32672,18.03117,257.0,False,486.84252,2.09773
t_1891,-96.13589,18.06907,197.0,False,510.13885,2.84344
t_1892,-96.18313,18.07091,272.0,False,478.2255,1.96592
t_1893,-96.23036,18.07274,562.0,False,160.2485,0.85707
t_1894,-96.2776,18.07455,648.0,False,91.10189,0.72824
t_1895,-96.32485,18.07635,356.0,False,406.79224,1.44496
t_1896,-95.66149,18.09502,206.0,False,507.65588,2.70178
t_1897,-95.75597,18.09899,264.0,False,482.97367,2.03422
t_1898,-95.85046,18.10289,286.0,False,469.05795,1.85623
t_1899,-95.94495,18.10674,291.0,False,465.5151,1.81978
t_1900,-96.03945,18.11053,294.0,False,463.321,1.79856
t_1901,-96.13395,18.11426,218.0,False,503.8363,2.53232
t_1902,-96.18121,18.1161,255.0,False,487.89976,2.11657
t_1903,-96.22846,18.11793,282.0,False,471.78997,1.88638
t_1904,-96.27572,18.11974,385.0,False,373.90755,1.32113
t_1905,-96.32297,18.12153,597.0,False,128.32479,0.79983
t_1906,-96.13202,18.15944,246.0,False,492.39826,2.20538
t_1907,-96.17929,18.16128,206.0,False,507.65588,2.70178
t_1908,-96.22656,18.16311,309.0,False,451.58057,1.69903
t_1909,-96.27383,18.16492,267.0,False,481.23432,2.0081
t_1910,-96.3211,18.16672,537.0,False,186.20791,0.90287
t_1911,-95.65731,18.18538,203.0,False,508.51853,2.7475
t_1912,-95.75186,18.18935,203.0,False,508.51853,2.7475
t_1913,-95.8464,18.19326,211.0,False,506.13753,2.62866
t_1914,-95.94096,18.19711,223.0,False,502.0622,2.46748
t_1915,-96.03552,18.2009,207.0,False,507.36035,2.68685
t_1916,-96.13008,18.20463,288.0,False,467.65789,1.84149
t_1917,-96.17737,18.20647,240.0,False,495.16714,2.26857
t_1918,-96.22465,18.2083,233.0,False,498.17254,2.3467
t_1919,-96.27194,18.21012,296.0,False,461.82974,1.78466
t_1920,-96.31923,18.21191,275.0,False,476.35366,1.94141
t_1921,-96.12815,18.24982,241.0,False,494.71818,2.2578
t_1922,-96.17545,18.25167,239.0,False,495.61114,2.27943
t_1923,-96.22275,18.2535,236.0,False,496.91369,2.31261
t_1924,-96.27005,18.25531,222.0,False,502.42592,2.48019
t_1925,-96.31735,18.25711,378.0,False,382.14779,1.34916
t_1926,-95.65313,18.27575,196.0,False,510.39566,2.86004
t_1927,-95.74773,18.27972,209.0,False,506.75714,2.65746
t_1928,-95.84234,18.28364,238.0,False,496.05022,2.29039
t_1929,-96.85476,17.82403,778.0,False,36.33151,0.59079
t_1930,-96.90192,17.82565,660.0,False,83.84806,0.71311
t_1931,-96.94908,17.82725,595.0,False,130.00679,0.80291
t_1932,-96.99625,17.82883,465.0,False,272.67065,1.0645
t_1933,-97.04341,17.8304,900.0,False,15.45801,0.5001
t_1934,-97.09058,17.83195,723.0,False,53.7797,0.64248
t_1935,-97.13775,17.83349,597.0,False,128.32479,0.79983
t_1936,-97.18492,17.83502,883.0,False,17.37145,0.51113
t_1937,-97.23209,17.83653,589.0,False,135.1563,0.81227
t_1938,-96.80589,17.86758,341.0,False,422.33904,1.5179
t_1939,-96.85306,17.86921,742.0,False,46.96773,0.62369
